EstacaoCodigo,Dia,Mês,Ano,Nome,Vazão,Latitude,Longitude,MediaVazãoAno,MaximaVazãoAnual,MinimoVazãoAnual,MediaDiasVazãoAno,MaximaDiasVazãoAno,MinimaDiasVazãoAno
37320000,7,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,8,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,9,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,10,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,11,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,12,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,13,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,14,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,15,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,16,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,17,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,18,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,19,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,20,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,21,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,22,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,23,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,24,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,25,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,26,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,27,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,28,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,29,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,30,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,31,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,1,12,2021,POMBINHO,,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,2,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,3,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,4,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,5,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,6,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,7,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,8,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,9,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,10,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,11,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,12,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,13,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,14,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,15,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,16,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,17,12,2021,POMBINHO,4,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,18,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,19,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,20,12,2021,POMBINHO,78,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,21,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,22,12,2021,POMBINHO,99,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,23,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,24,12,2021,POMBINHO,99,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,25,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,26,12,2021,POMBINHO,32,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,27,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,28,12,2021,POMBINHO,1,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,29,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,30,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,31,12,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,1,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,2,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,3,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,4,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,5,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,6,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,7,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,8,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,9,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,10,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,11,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,12,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,13,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,14,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,15,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,16,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,17,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,18,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,19,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,20,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,21,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,22,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,23,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,24,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,25,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,26,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,27,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,28,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,29,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,30,11,2021,POMBINHO,0,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
37320000,31,11,2021,POMBINHO,,-7.4364,-38.3189,51.4812680115274,985,0,9.30434782608696,29,0
